Elapsed_Time(s),Target_X,Target_Y,Error_X,Error_Y,PWM_X,PWM_Y
21.8975,304.161,207.875,-15.8387,7.87456,1812.24,1406.71
21.9131,307.222,208.234,-12.7784,8.23351,1816.24,1403.27
21.9309,309.848,204.906,-10.1525,4.90602,1820.24,1409.29
21.9463,311.47,203.501,-8.52988,3.50096,1824.24,1409.29
21.9642,313.499,202.434,-6.50095,2.4339,1828.24,1409.29
21.9795,315.64,200.471,-4.36047,0.470932,1822.72,1409.29
21.9994,317.488,200.471,-2.51163,0.470932,1822.72,1409.29
22.0145,319.562,201.375,-0.4375,1.375,1822.72,1409.29
22.031,320.69,200.578,0.690338,0.577911,1822.72,1409.29
22.0464,320.713,200.671,0.713135,0.6707,1822.72,1409.29
22.0645,320.583,201.494,0.583344,1.49405,1822.72,1409.29
22.0796,320.612,201.435,0.611755,1.43529,1822.72,1409.29
22.0975,320.576,201.71,0.575928,1.71005,1822.72,1409.29
22.1131,320.535,202.453,0.535309,2.45294,1822.72,1409.29
22.1308,320.612,202.435,0.611755,2.43529,1822.72,1409.29
22.1462,320.634,202.58,0.634338,2.5798,1822.72,1409.29
22.1642,320.663,202.639,0.662689,2.63872,1822.72,1409.29
22.1797,320.833,202.647,0.833344,2.64659,1822.72,1409.29
22.1975,321.025,202.578,1.02533,2.57806,1822.72,1409.29
22.2129,321.062,202.913,1.0625,2.91251,1822.72,1409.29
22.2309,321.038,203.013,1.03845,3.01282,1822.72,1409.29
22.2463,321.19,202.812,1.19019,2.81197,1822.72,1409.29
22.2643,321.148,202.477,1.14792,2.47708,1822.72,1409.29
22.2797,321.373,202.483,1.37326,2.48303,1822.72,1409.29
22.2977,321.432,201.895,1.43231,1.89494,1822.72,1409.29
22.3129,321.462,201.767,1.46216,1.76688,1822.72,1409.29
22.331,321.51,201.716,1.50992,1.71626,1822.72,1409.29
22.3463,321.404,201.555,1.40393,1.5549,1822.72,1409.29
22.3644,321.493,201.135,1.49283,1.13496,1822.72,1409.29
22.3795,321.511,200.806,1.51111,0.806061,1822.72,1409.29
22.3976,321.583,200.494,1.58334,0.494049,1822.72,1409.29
22.4132,321.612,200.435,1.61176,0.435287,1822.72,1409.29
22.4312,321.612,200.435,1.61176,0.435287,1822.72,1409.29
22.4463,321.641,200.335,1.64117,0.335297,1822.72,1409.29
22.4643,321.69,200.327,1.69049,0.327377,1822.72,1409.29
22.4796,321.679,200.079,1.67856,0.079361,1822.72,1409.29
22.4975,321.707,200.069,1.70731,0.0691071,1822.72,1409.29
22.5131,321.75,199.941,1.75,-0.0589447,1822.72,1409.29
22.5309,321.706,200.388,1.70587,0.388229,1822.72,1409.29
22.5463,321.789,200.476,1.78915,0.475906,1822.72,1409.29
22.5642,321.915,200.526,1.9151,0.525879,1822.72,1409.29
22.5797,322.019,200.391,2.01923,0.391022,1822.72,1409.29
22.5976,322.321,199.874,2.32114,-0.126022,1822.72,1409.29
22.6129,322.575,199.659,2.57504,-0.341125,1822.72,1409.29
22.6309,322.706,199.388,2.70587,-0.611771,1822.72,1409.29
22.6467,323.266,198.793,3.26627,-1.20732,1822.72,1409.29
22.6643,323.688,198.453,3.68823,-1.54706,1822.72,1409.29
22.6797,324.272,197.798,4.27182,-2.20238,1822.72,1409.29
22.6975,324.893,197.012,4.89279,-2.9883,1822.72,1409.29
22.7129,325.657,196.029,5.65698,-3.97093,1815.79,1409.29
22.7313,326.574,194.756,6.57385,-5.24432,1811.79,1409.29
22.7463,327.499,193.235,7.49905,-6.76537,1807.79,1417.71
22.7643,328.253,191.211,8.25333,-8.78857,1803.79,1422.53
22.7796,327.546,189.424,7.54636,-10.5759,1799.79,1428.07
22.7976,326.919,188.618,6.9187,-11.3821,1795.79,1432.99
22.813,325.982,188.649,5.98203,-11.3513,1791.79,1437.29
22.8328,324.853,188.89,4.85272,-11.1105,1795.71,1441.37
22.8464,325.634,190.31,5.63351,-9.69006,1788.18,1444.17
22.8642,326.64,189.324,6.63968,-10.6763,1784.18,1448.96
22.8797,328.276,189.634,8.27618,-10.3657,1779.65,1452.65
22.8976,329.777,189.795,9.77713,-10.2051,1774.83,1456.43
22.913,332.472,188.42,12.4716,-11.5798,1767.81,1462
22.9329,335.322,186.501,15.322,-13.4991,1760.11,1468.41
22.9464,338.361,185.472,18.3611,-14.5278,1750.18,1474.94
22.9642,340.857,184.355,20.8569,-15.6451,1750.18,1474.94
22.9796,343.407,183.735,23.407,-16.2652,1737,1482.61
22.9976,346.653,183.017,26.653,-16.9829,1724.49,1489.61
23.0141,352.018,180.089,32.0179,-19.9107,1708.06,1499.5
23.0315,356.811,175.73,36.8113,-24.2698,1690.45,1512.01
23.0463,361.681,175.888,41.6806,-24.1116,1670.28,1521.07
23.0641,364.786,175.27,44.7857,-24.7302,1650.94,1530.95
23.0795,367.422,176.911,47.4222,-23.0889,1630.63,1538.38
23.0974,369.383,181.931,49.3834,-18.0691,1610.38,1541.63
23.1129,370.774,187.377,50.7743,-12.6233,1589.85,1544.43
23.1308,371.625,192.514,51.6254,-7.48572,1569.54,1541.63
23.1463,371.886,198.712,51.8865,-1.28828,1549.53,1535.32
23.1642,371.306,201.702,51.306,1.70175,1530.38,1535.32
23.1796,368.957,205.261,48.9572,5.26071,1513.69,1535.32
23.1975,366.576,210.165,46.5757,10.1648,1497.64,1524.08
23.213,364.47,212.463,44.4698,12.4631,1482.44,1517.4
23.2308,362.128,214.649,42.1279,14.6492,1468.06,1510.22
23.2463,359.72,218.897,39.7199,18.8974,1454.92,1499.45
23.2642,356.5,218.5,36.5,18.5,1443.31,1492.69
23.2796,353.05,215.792,33.05,15.7917,1433.6,1488.96
23.2977,348.214,214.603,28.214,14.6029,1426.28,1484.24
23.313,345.078,213.548,25.0783,13.5481,1419.36,1479.97
23.3308,342.036,211.747,22.0361,11.7473,1419.36,1479.97
23.3464,339.122,212.137,19.1218,12.1367,1415.36,1476.52
23.3642,336.471,212.215,16.4713,12.2146,1410.98,1471.81
23.3796,334.21,209.175,14.2104,9.175,1406.98,1469.01
23.3975,333.642,206.664,13.642,6.6642,1402.15,1466.21
23.4129,331.942,205.143,11.9416,5.14285,1398.15,1471.83
23.431,329.5,204.5,9.5,4.5,1394.15,1471.83
23.4463,328.933,203.792,8.93332,3.79231,1390.15,1471.83
23.4643,327.139,202.17,7.13907,2.16974,1386.15,1471.83
23.4795,324.087,203.836,4.08667,3.83556,1392.22,1471.83
23.4975,322.417,204.733,2.4173,4.73334,1392.22,1471.83
23.513,320.385,203.385,0.385345,3.38535,1392.22,1471.83
23.5308,319,205,-1,5,1392.22,1471.83
23.5469,319.333,204.522,-0.666656,4.52238,1392.22,1471.83
23.5642,319.136,203.123,-0.864105,3.12308,1392.22,1471.83
23.5796,319.56,204.463,-0.440308,4.46269,1392.22,1471.83
23.5974,319.621,204.485,-0.378784,4.48485,1392.22,1471.83
23.6129,319.475,204.029,-0.52533,4.02933,1392.22,1471.83
23.6308,319.664,204.76,-0.335907,4.75969,1392.22,1471.83
23.6479,319.538,204.377,-0.461548,4.37692,1392.22,1471.83
23.6643,319.379,204.515,-0.621216,4.51515,1392.22,1471.83
23.6798,319.461,205.163,-0.538849,5.1629,1392.22,1471.83
23.6975,319.384,205.15,-0.615784,5.15013,1392.22,1471.83
23.713,319.156,204.844,-0.843903,4.84392,1392.22,1471.83
23.7308,319.032,204.927,-0.967743,4.92741,1392.22,1471.83
23.7464,318.887,204.659,-1.11285,4.6588,1392.22,1471.83
23.7642,318.698,204.801,-1.30185,4.80052,1392.22,1471.83
23.7796,318.547,204.768,-1.45291,4.76845,1392.22,1471.83
23.7975,318.44,204.478,-1.55969,4.47762,1392.22,1471.83
23.8129,318.379,204.515,-1.62122,4.51515,1392.22,1471.83
23.8309,318.367,204.362,-1.63309,4.36176,1392.22,1471.83
23.8463,318.217,203.801,-1.78284,3.80051,1392.22,1471.83
23.8642,318.179,203.621,-1.82132,3.62134,1392.22,1471.83
23.8796,318.016,202.855,-1.98361,2.85519,1392.22,1471.83
23.8975,318.081,202.656,-1.91934,2.65591,1392.22,1471.83
23.9129,318.067,202.637,-1.93332,2.63733,1392.22,1471.83
23.9309,317.964,202.721,-2.03647,2.72136,1392.22,1471.83
23.9463,317.955,202.653,-2.04532,2.65334,1392.22,1471.83
23.9642,317.844,202.405,-2.1561,2.40475,1392.22,1471.83
23.9796,317.844,202.405,-2.1561,2.40475,1392.22,1471.83
23.9975,318.032,202.717,-1.96826,2.71693,1392.22,1471.83
24.0129,317.967,203.072,-2.03333,3.07222,1392.22,1471.83
24.032,317.941,203.371,-2.05865,3.37067,1392.22,1471.83
24.0471,318.032,203.563,-1.96826,3.56349,1392.22,1471.83
24.0643,318.111,203.631,-1.88889,3.63144,1392.22,1471.83
24.0797,318,203.928,-2,3.92778,1392.22,1471.83
24.0976,318,204,-2,4,1392.22,1471.83
24.113,317.989,204.102,-2.01102,4.10193,1392.22,1471.83
24.1309,318.131,204.083,-1.86932,4.08267,1392.22,1471.83
24.1464,318.181,204.32,-1.81912,4.32042,1392.22,1471.83
24.1642,318.175,204.326,-1.82455,4.32582,1392.22,1471.83
24.1797,318.016,203.855,-1.98361,3.85519,1392.22,1471.83
24.1976,318.142,203.723,-1.85751,3.72311,1392.22,1471.83
24.213,318.251,203.545,-1.74936,3.54523,1392.22,1471.83
24.2309,318.243,203.163,-1.75732,3.16267,1392.22,1471.83
24.2464,318.475,203.029,-1.52533,3.02933,1392.22,1471.83
24.2643,318.523,202.795,-1.47693,2.79488,1392.22,1471.83
24.2797,318.484,202.688,-1.51562,2.6875,1392.22,1471.83
24.2976,318.5,202.439,-1.5,2.43939,1392.22,1471.83
24.313,318.538,202.377,-1.46155,2.37692,1392.22,1471.83
24.331,318.623,202.377,-1.37659,2.37659,1392.22,1471.83
24.3464,318.687,202.398,-1.31265,2.39793,1392.22,1471.83
24.3652,318.662,202.423,-1.33847,2.42308,1392.22,1471.83
24.3797,318.669,202.57,-1.33078,2.56998,1392.22,1471.83
24.3976,318.765,202.813,-1.23468,2.81334,1392.22,1471.83
24.413,318.876,203.016,-1.12433,3.01587,1392.22,1471.83
24.431,318.753,203.373,-1.2467,3.3727,1392.22,1471.83
24.4464,318.653,203.179,-1.34668,3.17867,1392.22,1471.83
24.4661,318.565,203.177,-1.43549,3.17741,1392.22,1471.83
24.4797,318.145,202.984,-1.85519,2.98361,1392.22,1471.83
24.4976,317.684,202.448,-2.31552,2.44783,1392.22,1471.83
24.5129,317.316,201.552,-2.68448,1.55217,1392.22,1471.83
24.5307,316.439,199.93,-3.5614,-0.0701752,1392.22,1471.83
24.5462,315.272,198.26,-4.72812,-1.73996,1392.22,1471.83
24.5642,313.763,196,-6.23746,-4,1399.11,1471.83
24.5796,312.178,193.211,-7.8215,-6.78925,1403.43,1480.13
24.5976,310.105,189.746,-9.89517,-10.2537,1408.7,1486.55
24.613,307.935,185.902,-12.0647,-14.098,1415.13,1495.17
24.6308,305.822,182,-14.1778,-18,1422.08,1504.88
24.6463,305.288,177.79,-14.7125,-22.2104,1422.08,1504.88
24.6642,304.737,175.099,-15.263,-24.901,1428.68,1519.39
24.6796,304.862,175.015,-15.1385,-24.9846,1434.35,1528.98
24.6975,303.446,173.959,-16.554,-26.0405,1441.69,1539.67
24.713,301.657,172.073,-18.3434,-27.9273,1450.19,1551.91
24.7309,299.758,171.71,-20.2422,-28.2902,1459.28,1562.96
24.7463,297.911,172.669,-22.0886,-27.331,1469.26,1572.58
24.7642,296.631,173.111,-23.3686,-26.8889,1479.1,1582.51
24.7796,297.951,173.847,-22.0493,-26.1526,1486.39,1591.86
24.7977,297.664,175.648,-22.3357,-24.3522,1495.12,1599.86
24.813,297.679,178.464,-22.321,-21.5358,1503.62,1605.68
24.8308,297.664,180.642,-22.3358,-19.358,1512.15,1611.49
24.8465,297,183.5,-23,-16.5,1521.48,1615.41
24.8642,297.5,186,-22.5,-14,1529.7,1618.93
24.8796,298.143,187.278,-21.8571,-12.7222,1537.5,1622.71
24.8975,298.379,188.821,-21.6213,-11.1787,1537.5,1622.71
24.9131,298.5,191.742,-21.5,-8.25845,1545.41,1619.91
24.9309,298.952,194.142,-21.0484,-5.85754,1553.11,1622.71
24.9465,299.658,194.171,-20.3416,-5.82921,1560.29,1625.51
24.9642,300.745,194.801,-19.2549,-5.19888,1566.85,1621.24
24.9797,301.311,193.713,-18.6885,-6.28688,1573.51,1628.93
24.9976,302.395,192.911,-17.6048,-7.08871,1579.45,1632.21
25.013,303.805,192.203,-16.1947,-7.79733,1584.45,1635.78
25.0308,304.619,190.232,-15.381,-9.7675,1589.74,1640.94
25.0464,305.86,190.622,-14.1399,-9.37798,1594.11,1644.18
25.0662,307.415,190.223,-12.5847,-9.77684,1598.11,1648.17
25.0802,308.324,190.463,-11.6765,-9.53676,1602.11,1651.59
25.0981,309.145,194.175,-10.8552,-5.82513,1606.11,1648.79
25.113,310.517,195.372,-9.48334,-4.62778,1610.11,1643.71
25.131,312.082,196.687,-7.91791,-3.31343,1614.11,1643.71
25.1464,313.168,200.774,-6.83197,0.774109,1618.11,1643.71
25.1643,313.966,200.672,-6.03418,0.672363,1622.11,1643.71
25.1799,314.925,199.27,-5.07535,-0.730438,1617.06,1643.71
25.1976,315.904,200.303,-4.09564,0.303284,1617.06,1643.71
25.2131,317,200,-3,0,1617.06,1643.71
25.2309,316.916,198.601,-3.08411,-1.39876,1617.06,1643.71
25.2464,316.5,200,-3.5,0,1617.06,1643.71
25.2644,316.117,200.511,-3.88254,0.511108,1617.06,1643.71
25.2808,315.553,200.083,-4.4473,0.0826263,1617.06,1643.71
25.2977,315.038,200.355,-4.96225,0.355347,1617.06,1643.71
25.313,314.527,201.022,-5.47339,1.02242,1617.06,1643.71
25.3309,314.304,200.932,-5.69617,0.932159,1623.36,1643.71
25.3466,313.763,200.695,-6.23676,0.694702,1627.36,1643.71
25.3643,313.749,201.456,-6.25146,1.45615,1631.36,1643.71
25.3796,314.88,201.222,-5.11987,1.22223,1626.06,1643.71
25.3975,315.858,200.197,-4.14203,0.197098,1626.06,1643.71
25.4131,316.682,200.575,-3.3176,0.57547,1626.06,1643.71
25.431,316.5,201,-3.5,1,1626.06,1643.71
25.4463,316.333,200.409,-3.66666,0.408691,1626.06,1643.71
25.4643,316.101,200.418,-3.89938,0.418243,1626.06,1643.71
25.4797,315.753,200.528,-4.24692,0.527771,1626.06,1643.71
25.4979,315.613,200.293,-4.38745,0.293442,1626.06,1643.71
25.513,315.402,200.283,-4.59821,0.282745,1626.06,1643.71
25.5309,315.095,200.511,-4.90521,0.510696,1626.06,1643.71
25.5463,314.801,200.16,-5.19943,0.159546,1626.06,1643.71
25.5644,314.5,200,-5.5,0,1632.12,1643.71
25.5798,314.51,200.145,-5.48987,0.144928,1627.47,1643.71
25.5976,314.386,200.096,-5.61404,0.0964966,1633.71,1643.71
25.6133,314.51,200.145,-5.48987,0.144928,1629.07,1643.71
25.631,314.351,200.327,-5.64911,0.327484,1635.37,1643.71
25.6464,314.5,200.745,-5.5,0.745453,1639.37,1643.71
25.6643,314.789,200.747,-5.2113,0.747025,1635.38,1643.71
25.6797,315.776,200.597,-4.22424,0.59697,1635.38,1643.71
25.6976,316.553,200.083,-3.4473,0.0826263,1635.38,1643.71
25.7132,316.553,200.083,-3.4473,0.0826263,1635.38,1643.71
25.7311,316.5,201,-3.5,1,1635.38,1643.71
25.7464,316.404,200.921,-3.5965,0.921051,1635.38,1643.71
25.7644,316.5,201,-3.5,1,1635.38,1643.71
25.7797,316.383,201.192,-3.61652,1.19174,1635.38,1643.71
25.7978,316.36,201.018,-3.64035,1.01755,1635.38,1643.71
25.8131,316.36,201.018,-3.64035,1.01755,1635.38,1643.71
25.8309,316.067,201.197,-3.93332,1.1971,1635.38,1643.71
25.8464,315.991,201.201,-4.00885,1.20059,1635.38,1643.71
25.8643,315.882,201.181,-4.11783,1.18103,1635.38,1643.71
25.8797,315.762,201.101,-4.23767,1.10146,1635.38,1643.71
25.8978,315.762,201.101,-4.23767,1.10146,1635.38,1643.71
25.9131,315.614,200.904,-4.38596,0.903503,1635.38,1643.71
25.931,315.623,200.635,-4.37735,0.635223,1635.38,1643.71
25.9465,315.623,200.635,-4.37735,0.635223,1635.38,1643.71
25.9643,315.517,200.657,-4.48318,0.657486,1635.38,1643.71
25.9798,315.404,200.921,-4.5965,0.921051,1635.38,1643.71
25.9981,315.5,201,-4.5,1,1635.38,1643.71
26.0131,315.36,201.018,-4.64035,1.01755,1635.38,1643.71
26.031,315.312,201.08,-4.6875,1.08035,1635.38,1643.71
26.0464,314.958,201.226,-5.04166,1.2262,1635.38,1643.71
26.0644,314.938,201.364,-5.06174,1.3642,1635.38,1643.71
26.081,314.977,201.939,-5.02341,1.9386,1635.38,1643.71
26.0996,314.939,202.297,-5.06061,2.29697,1635.38,1643.71
26.1131,314.977,202.939,-5.02341,2.9386,1635.38,1643.71
26.131,315.18,203.631,-4.82007,3.63127,1635.38,1643.71
26.1464,315.304,204.357,-4.69617,4.35693,1635.38,1643.71
26.1643,315.345,205.261,-4.65518,5.26149,1635.38,1643.71
26.1797,315.655,206.351,-4.34482,6.35057,1635.38,1635.94
26.1997,315.7,208.129,-4.30026,8.12947,1635.38,1631.69
26.2133,315.822,209.888,-4.17758,9.88799,1635.38,1626.24
26.2309,316,211.932,-4,11.9323,1635.38,1620.18
26.2464,316.315,213.674,-3.68491,13.6745,1635.38,1613.51
26.2643,316.605,215.14,-3.39517,15.1398,1635.38,1606.67
26.2797,317.072,216.554,-2.92819,16.5538,1635.38,1599.17
26.2977,318.129,216.22,-1.87079,16.2196,1635.38,1593.22
26.3132,319.123,219.21,-0.876617,19.21,1635.38,1583.4
26.3309,320.685,221.637,0.684937,21.637,1635.38,1573.36
26.3464,322.71,224.375,2.7103,24.3752,1635.38,1561.78
26.3643,325.072,229.71,5.07156,29.7103,1635.38,1561.78
26.3797,327.788,232.962,7.78754,32.9615,1625.85,1541.97
26.3976,330.886,237.575,10.8856,37.5746,1619.44,1524.28
26.413,333.824,243.551,13.8243,43.5511,1611.7,1502.66
26.431,336.078,248.701,16.0775,48.7007,1603.94,1480.36
26.4464,337.034,254.627,17.0338,54.6273,1596.64,1454.52
26.4642,336.525,255.699,16.5247,55.6991,1590.71,1432.5
26.4797,334.688,255.24,14.6879,55.2402,1586.66,1411.83
26.4975,333.71,252.933,13.7101,52.9333,1582.15,1393.31
26.513,332.217,250.048,12.2165,50.0483,1578.15,1376.65
26.5309,331.901,247.469,11.9006,47.4692,1573.84,1360.4
26.5464,331.296,240.212,11.2963,40.2118,1569.84,1351.17
26.5643,329.535,235.158,9.535,35.1583,1565.84,1341.42
26.5796,327.724,230.54,7.724,30.5403,1561.84,1333.65
26.5975,325.86,221.945,5.86041,21.9446,1561.84,1333.65
26.6131,324.451,216.607,4.45053,16.6068,1568.3,1338.96
26.6309,322.517,211.951,2.5166,11.9508,1568.3,1336.16
26.6464,320.852,205.812,0.851715,5.8125,1568.3,1339.09
26.6643,320.811,201.369,0.811218,1.36873,1568.3,1343.31
26.6798,320.879,199.386,0.878784,-0.614029,1568.3,1343.31
26.6975,321.098,198.431,1.09775,-1.56891,1568.3,1343.31
26.713,321.491,199.128,1.49106,-0.871552,1568.3,1343.31
26.7309,321.642,200.047,1.6424,0.0469208,1568.3,1343.31
26.7464,322.128,199.754,2.12796,-0.246445,1568.3,1343.31
26.7642,322.03,199.288,2.03046,-0.711533,1568.3,1343.31
26.7796,322.225,199.131,2.22491,-0.868927,1568.3,1343.31
26.7975,322.255,198.609,2.25452,-1.39081,1568.3,1343.31
26.8136,321.992,198.257,1.99191,-1.74272,1568.3,1343.31
26.8309,321.987,198.155,1.98706,-1.84467,1568.3,1343.31
26.8463,321.816,197.461,1.81592,-2.53897,1568.3,1343.31
26.8642,321.697,197.332,1.6965,-2.66832,1568.3,1343.31
26.8796,321.536,197.221,1.53595,-2.77942,1568.3,1343.31
26.8976,321.608,197.035,1.60776,-2.96465,1568.3,1343.31
26.9146,321.594,196.364,1.5939,-3.63622,1568.3,1343.31
26.9309,321.536,196.221,1.53595,-3.77942,1568.3,1343.31
26.9463,321.497,196.145,1.49667,-3.855,1568.3,1343.31
26.9641,321.502,196.188,1.50165,-3.81187,1568.3,1343.31
26.9796,321.396,196.086,1.39636,-3.91376,1568.3,1343.31
26.9976,321.347,195.817,1.34702,-4.18291,1568.3,1343.31
27.0131,321.371,195.598,1.37094,-4.4017,1568.3,1343.31
27.031,321.152,195.463,1.15167,-4.53667,1568.3,1343.31
27.0463,321.149,195.222,1.14926,-4.77777,1568.3,1343.31
27.0641,320.764,195.007,0.764496,-4.99336,1568.3,1343.31
27.0796,320.791,194.589,0.79126,-5.41078,1568.3,1343.31
27.0991,320.606,194.283,0.606354,-5.71692,1568.3,1349.31
27.1146,320.492,194.099,0.49176,-5.90099,1568.3,1352.11
27.131,320.451,193.513,0.450989,-6.48692,1568.3,1355.04
27.1464,320.432,193.09,0.431671,-6.91,1568.3,1358.04
27.1643,320.271,193.34,0.271118,-6.66029,1568.3,1360.84
27.1797,320.124,196.987,0.123505,-3.01328,1568.3,1355.2
27.1976,319.797,202.287,-0.203094,2.28711,1568.3,1355.2
27.213,319.444,204.384,-0.555542,4.38383,1568.3,1355.2
27.231,319.121,205.456,-0.879242,5.45572,1568.3,1355.2
27.2463,318.644,206.854,-1.35611,6.85365,1568.3,1346.78
27.2642,318.275,205.844,-1.72458,5.84351,1568.3,1343.98
27.2796,317.652,205.053,-2.3479,5.05339,1568.3,1348.91
27.2975,317.42,204.599,-2.57959,4.59911,1568.3,1348.91
27.3131,317.206,200.336,-2.79385,0.336014,1568.3,1348.91
27.3309,316.995,195.764,-3.00464,-4.23611,1568.3,1348.91
27.3463,316.739,194.913,-3.26086,-5.08696,1568.3,1348.91
27.3643,316.746,194.489,-3.25372,-5.51077,1568.3,1354.99
27.3796,316.505,193.617,-3.49524,-6.38254,1568.3,1358.17
27.3976,316.62,193.275,-3.38,-6.72501,1568.3,1360.98
27.4129,316.457,193.036,-3.54291,-6.9637,1568.3,1363.83
27.431,316.215,192.267,-3.78537,-7.73334,1568.3,1367.34
27.4463,316.154,192.721,-3.84616,-7.27884,1568.3,1370.14
27.4642,315.836,196.087,-4.16382,-3.9131,1568.3,1364.83
27.4796,315.659,199.397,-4.34088,-0.603317,1568.3,1364.83
27.4974,315.24,201.675,-4.75989,1.67456,1568.3,1364.83
27.513,314.925,203.567,-5.07516,3.56699,1568.3,1364.83
27.5308,314.595,202.777,-5.40475,2.77678,1568.3,1364.83
27.5463,313.878,200.606,-6.1218,0.605774,1575.78,1364.83
27.5643,312.922,200.852,-7.07816,0.851669,1579.78,1364.83
27.5796,311.973,200.786,-8.02698,0.785721,1583.78,1364.83
27.5975,312.596,200.367,-7.40384,0.366989,1587.78,1364.83
27.6129,311.711,199.013,-8.28909,-0.987366,1591.78,1364.83
27.6317,310.648,198.923,-9.35211,-1.07668,1596.08,1364.83
27.6463,309.926,198.576,-10.0739,-1.42383,1600.57,1364.83
27.6641,308.735,197.005,-11.2651,-2.99535,1605.73,1364.83
27.6796,307.273,196.018,-12.7266,-3.98245,1611.81,1364.83
27.6975,305.464,194.671,-14.5356,-5.32915,1618.66,1364.83
27.713,303.011,192.577,-16.9893,-7.42302,1627.21,1373.9
27.7328,299.126,191.165,-20.8738,-8.83452,1637.71,1378.19
27.7464,293.977,190.363,-26.0226,-9.63701,1637.71,1378.19
27.7642,289.448,189.279,-30.5523,-10.7208,1656.42,1383.65
27.7796,285.55,187.734,-34.4495,-12.2664,1672.83,1389.63
27.7975,280.195,189.295,-39.8055,-10.7049,1691.89,1392.58
27.8129,275.07,192.218,-44.9299,-7.78192,1713.35,1395.38
27.8308,270.662,193.192,-49.338,-6.80818,1735.36,1398.18
27.8463,267.52,195.676,-52.4802,-4.32401,1758.02,1392.45
27.8642,266.255,199.381,-53.7454,-0.619217,1779.43,1392.45
27.8796,268.226,201.178,-51.7741,1.17778,1797.51,1392.45
27.8974,271.799,203.317,-48.2014,3.31685,1813.29,1392.45
27.9129,276.446,205.08,-43.554,5.08034,1826.01,1392.45
27.9309,281.255,205.086,-38.7447,5.08629,1837.32,1392.45
27.9463,286.722,206.446,-33.2782,6.44604,1845.41,1384.55
27.9643,293.339,207.922,-26.6613,7.92151,1850.81,1380.46
27.9795,300.788,207.164,-19.2121,7.16386,1850.81,1380.46
27.9976,307.605,206.287,-12.3953,6.28654,1845.31,1377.66
28.013,313.132,204.033,-6.8685,4.03255,1841.31,1382.98
28.0309,316.642,201.312,-3.35837,1.31226,1836.32,1382.98
28.0463,319.648,199.409,-0.351837,-0.591171,1836.32,1382.98
28.0642,320.096,196.936,0.0956726,-3.06427,1836.32,1382.98
28.0796,318.767,196.944,-1.23273,-3.05556,1836.32,1382.98
28.0975,318.115,198.887,-1.88538,-1.11313,1836.32,1382.98
28.1144,317.648,197.668,-2.35202,-2.33177,1836.32,1382.98
28.1318,317.613,197.117,-2.38736,-2.88272,1836.32,1382.98
28.1464,317.701,197.832,-2.29874,-2.16824,1836.32,1382.98
